Id,SalePrice
2736,163394.35931036473
2737,90786.41731818487
2738,181766.83026040051
2739,123995.77825293674
2740,96097.82620180676
2741,147160.89157264907
2742,109571.90676022701
2743,98153.68451658628
2744,106696.18838493776
2745,77877.83297701349
2746,90520.08159255057
2747,118372.97937544233
2748,74553.22097184448
2749,121119.46162481068
2750,105729.4382568664
2751,92309.43369846154
2752,202356.8454187088
2753,131161.55769967672
2754,331963.3434665849
2755,125390.57358970487
2756,111510.45793603105
2757,114472.34999094033
2758,145276.8436476599
2759,197595.14698900122
2760,189968.84741946866
2761,119182.20550991487
2762,84485.49503846152
2763,148400.69805734628
2764,156649.28365106607
2765,226792.31408329427
2766,110171.21860555028
2767,93144.37381249643
2768,119549.441686679
2769,111180.43305228694
2770,138301.89133249072
2771,78859.73968009127
2772,137571.60301289376
2773,207318.92644647867
2774,142204.70252128033
2775,181285.4063528332
2776,162483.07873398982
2777,169365.60139081752
2778,191283.81321939384
2779,194489.79474123512
2780,111198.01916279749
2781,149655.0333085357
2782,107917.8226445337
2783,169303.93433802764
2784,153409.50833927732
2785,160658.36615036987
2786,106376.86680635429
2787,158758.12206465713
2788,84783.48858825819
2789,235598.59451587888
2790,156191.919275378
2791,146039.15843575745
2792,45314.84020731297
2793,168602.30984806916
2794,126141.25055068929
2795,136119.00137937293
2796,134258.0661344982
2797,204528.11472997037
2798,118185.42441743975
2799,159392.20882702534
2800,21268.143474607663
2801,97374.64001815372
2802,108912.85409854238
2803,203822.46052806336
2804,127596.26794296932
2805,120965.1411592806
2806,81503.12303139397
2807,143869.63028233868
2808,120662.37975619231
2809,144210.7414637485
2810,120927.50160844173
2811,150799.42748935087
2812,187181.0788327242
2813,200881.29269796662
2814,182506.9376877385
2815,80109.65754309701
2816,194080.76707536803
2817,146023.9253096428
2818,119789.09930900733
2819,212279.0183401464
2820,132518.97905927355
2821,134526.35424375074
2822,262867.53853031516
2823,277700.6982376127
2824,187338.72088609354
2825,140008.05540412373
2826,160630.64635587827
2827,200284.06504903323
2828,157134.5754877879
2829,204824.23033715316
2830,218396.56055621497
2831,136663.2410013475
2832,186839.42321058895
2833,161425.991535443
2834,191507.2853968507
2835,155709.67502295302
2836,173053.29356900783
2837,198623.67581180058
2838,121443.98885235592
2839,157552.98770160065
2840,173566.9811437764
2841,169629.87378206768
2842,192146.96771308358
2843,135266.08862110192
2844,160060.9528896442
2845,105840.34548619848
2846,184216.35858848435
2847,201747.3586495774
2848,155656.96966211963
2849,161674.50469989894
2850,228179.63390755598
2851,231444.40790534008
2852,197373.05324869195
2853,215787.9645177697
2854,121710.34916039213
2855,150729.2971308718
2856,203986.24234282647
2857,180179.1534302803
2858,185445.51735734494
2859,197413.87898494865
2860,195514.89009175793
2861,152730.85582114034
2862,181953.3862544168
2863,111010.54358977714
2864,208380.42297307527
2865,157541.90147609875
2866,186496.5627742809
2867,159583.1558669277
2868,176438.38871784866
2869,180857.74030186204
2870,155857.84546755895
2871,107651.82961077314
2872,73309.21988783526
2873,104919.35510194575
2874,176070.93954352033
2875,146717.83024791616
2876,165002.26332001586
2877,138472.052550508
2878,168044.52536033903
2879,162719.98499900554
2880,120909.43356320387
2881,134568.82249033992
2882,162069.37749567558
2883,138308.58225598565
2884,204647.06051817886
2885,183459.0766311037
2886,191563.67902286674
2887,123650.43098621543
2888,114086.3790247289
2889,35413.26162116794
2890,71377.2049760444
2891,124755.34420241354
2892,27990.84658504275
2893,158697.91666824528
2894,54255.66735653497
2895,172081.22987256607
2896,158528.8802126532
2897,154584.37030863645
2898,258906.47269467506
2899,143065.02877513415
2900,175786.09271534486
2901,230380.70132005136
2902,192824.1602167116
2903,221402.60962372978
2904,215429.0903175434
2905,86575.45737403192
2906,176294.30820797832
2907,164564.62247151567
2908,119994.5422242597
2909,230410.7786624218
2910,100978.21742712155
2911,118276.41047002557
2912,166893.32510459507
2913,121850.78267146838
2914,126698.51971114955
2915,117897.00395895183
2916,133136.9386647537
2917,121502.71065792974
2918,133994.14055397452
2919,181619.11782471093
